3.789842419580000121e-01 8.376677785791979858e+00
3.813941630000000083e-01 8.282865039217597314e+00
3.838040081629999767e-01 8.174182941222372989e+00
3.862137769710000113e-01 8.021158449811034430e+00
3.886234689490000171e-01 7.836744964322196694e+00
3.910330836209999772e-01 7.722643259168754604e+00
3.934426205120000186e-01 7.585805642201063570e+00
3.958520791469999911e-01 7.508065776286795057e+00
3.982614590499999885e-01 7.347633701304453702e+00
4.006707597460000270e-01 7.240019481992350237e+00
4.030799807600000118e-01 7.136744884711539783e+00
4.054891216179999924e-01 7.006975335347579659e+00
4.078981818449999852e-01 6.935521278013434099e+00
4.103071609649999729e-01 6.823473459149999698e+00
4.127160585040000051e-01 6.676762601864785651e+00
4.151248739880000205e-01 6.593387601122100428e+00
4.175336069419999796e-01 6.468064581762435594e+00
4.199422568919999876e-01 6.391844330664841145e+00
4.223508233630000053e-01 6.223888349836840916e+00
4.247593058810000266e-01 6.136651331211641747e+00
4.271677039730000236e-01 6.044560048135640073e+00
4.295760171640000125e-01 5.970528168407311043e+00
4.319842449799999873e-01 5.881718642049106549e+00
4.343923869479999755e-01 5.772450820948473726e+00
4.368004425940000268e-01 5.646373047930103084e+00
4.392084114440000242e-01 5.579341678720633801e+00
4.416162930249999952e-01 5.464853075545138772e+00
4.440240868629999893e-01 5.388608904884097939e+00
4.464317924849999786e-01 5.312417163153269506e+00
4.488394094179999905e-01 5.166360346002601744e+00
4.512469371889999969e-01 5.078302072152184543e+00
4.536543753239999921e-01 5.013955807799896469e+00
4.560617233520000147e-01 4.985526728092174231e+00
4.584689807980000253e-01 4.847652589545499602e+00
4.608761471910000074e-01 4.805496698546845913e+00
4.632832220579999882e-01 4.729564278399769783e+00
4.656902049259999954e-01 4.621682343972136842e+00
4.680970953229999787e-01 4.591540099054597590e+00
4.705038927760000211e-01 4.466790755615651420e+00
4.729105968139999949e-01 4.437102324981858636e+00
4.753172069650000164e-01 4.326209837648408829e+00
4.777237227560000021e-01 4.296962286034816003e+00
4.801301437159999908e-01 4.250813336231004769e+00
4.825364693720000098e-01 4.147871719687071135e+00
4.849426992540000203e-01 4.094773618408122928e+00
4.873488328900000277e-01 4.011833409946353513e+00
4.897548698079999818e-01 3.987862615641120101e+00
4.921608095369999769e-01 3.888790499133157663e+00
4.945666516050000183e-01 3.840497624469688009e+00
4.969723955429999895e-01 3.765190929207497206e+00
4.993780408779999735e-01 3.730834491655088403e+00
5.017835871400000425e-01 3.682535862659125137e+00
5.041890338579999575e-01 3.584997392323306720e+00
5.065943805620000129e-01 3.574901295089511155e+00
5.089996267809999697e-01 3.504101754117176171e+00
5.114047720440000333e-01 3.466067596840716192e+00
5.138098158820000316e-01 3.385568721705740636e+00
5.162147578239999479e-01 3.388118379540344449e+00
5.186195973999999653e-01 3.309202638177393574e+00
5.210243341389999561e-01 3.265437080038046336e+00
5.234289675740000369e-01 3.266944602017762378e+00
5.258334972320000134e-01 3.167599806506088189e+00
5.282379226460000021e-01 3.150958288189031009e+00
5.306422433449999865e-01 3.139772873122416819e+00
5.330464588600000164e-01 3.077687251888589604e+00
5.354505687220000310e-01 3.048635291590197305e+00
5.378545724619999691e-01 2.989769247971898913e+00
5.402584696109999918e-01 2.947530855508199821e+00
5.426622596989999492e-01 2.925445696668823370e+00
5.450659422579999802e-01 2.879287052619600384e+00
5.474695168200000017e-01 2.873052604182833480e+00
5.498729829159999527e-01 2.826645926511675011e+00
